ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;price_H;pseudoprice_H;baseprice_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
AD00065;AD00065;"Ärzte, niedergelassene Saarland";;"Portal Service GmbH & Co. KG";19.00;249;;;;;;1;;;"Branche: Ärzte, niedergelassene Saarland, Datensätze: 1242";"Branche: Ärzte, niedergelassene Saarland, Datensätze: 1242";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00066;AD00066;"Ärzte, niedergelassene Sachsen";;"Portal Service GmbH & Co. KG";19.00;826;;;;;;1;;;"Branche: Ärzte, niedergelassene Sachsen, Datensätze: 4128";"Branche: Ärzte, niedergelassene Sachsen, Datensätze: 4128";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00067;AD00067;"Ärzte, niedergelassene Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;415;;;;;;1;;;"Branche: Ärzte, niedergelassene Sachsen-Anhalt, Datensätze: 2074";"Branche: Ärzte, niedergelassene Sachsen-Anhalt, Datensätze: 2074";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00068;AD00068;"Ärzte, niedergelassene Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;524;;;;;;1;;;"Branche: Ärzte, niedergelassene Schleswig-Holstein, Datensätze: 2620";"Branche: Ärzte, niedergelassene Schleswig-Holstein, Datensätze: 2620";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00069;AD00069;"Ärzte, niedergelassene Thüringen";;"Portal Service GmbH & Co. KG";19.00;470;;;;;;1;;;"Branche: Ärzte, niedergelassene Thüringen, Datensätze: 2350";"Branche: Ärzte, niedergelassene Thüringen, Datensätze: 2350";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00070;AD00070;"Ärztebedarf Großhandel";;"Portal Service GmbH & Co. KG";19.00;418;;;;;;1;;;"Branche: Ärztebedarf Großhandel, Datensätze: 2086";"Branche: Ärztebedarf Großhandel, Datensätze: 2086";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00071;AD00071;"Ärztebedarf und Krankenhausbedarf Großhandel";;"Portal Service GmbH & Co. KG";19.00;264;;;;;;1;;;"Branche: Ärztebedarf und Krankenhausbedarf Großhandel, Datensätze: 1317";"Branche: Ärztebedarf und Krankenhausbedarf Großhandel, Datensätze: 1317";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00072;AD00072;"Öfen Einzelhandel";;"Portal Service GmbH & Co. KG";19.00;1660;;;;;;1;;;"Branche: Öfen Einzelhandel, Datensätze: 8298";"Branche: Öfen Einzelhandel, Datensätze: 8298";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00073;AD00073;"Öffentliche Sicherheit";;"Portal Service GmbH & Co. KG";19.00;1773;;;;;;1;;;"Branche: Öffentliche Sicherheit, Datensätze: 8865";"Branche: Öffentliche Sicherheit, Datensätze: 8865";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00074;AD00074;"Ökologisch orientierte Unternehmen";;"Portal Service GmbH & Co. KG";19.00;8644;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen, Datensätze: 43219";"Branche: Ökologisch orientierte Unternehmen, Datensätze: 43219";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00075;AD00075;"Ökologisch orientierte Unternehmen Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;1325;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Baden-Württemberg, Datensätze: 6624";"Branche: Ökologisch orientierte Unternehmen Baden-Württemberg, Datensätze: 6624";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00076;AD00076;"Ökologisch orientierte Unternehmen Bayern";;"Portal Service GmbH & Co. KG";19.00;1586;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Bayern, Datensätze: 7929";"Branche: Ökologisch orientierte Unternehmen Bayern, Datensätze: 7929";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00077;AD00077;"Ökologisch orientierte Unternehmen Berlin";;"Portal Service GmbH & Co. KG";19.00;158;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Berlin, Datensätze: 786";"Branche: Ökologisch orientierte Unternehmen Berlin, Datensätze: 786";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00078;AD00078;"Ökologisch orientierte Unternehmen Brandenburg";;"Portal Service GmbH & Co. KG";19.00;259;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Brandenburg, Datensätze: 1292";"Branche: Ökologisch orientierte Unternehmen Brandenburg, Datensätze: 1292";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00079;AD00079;"Ökologisch orientierte Unternehmen Bremen";;"Portal Service GmbH & Co. KG";19.00;38;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Bremen, Datensätze: 188";"Branche: Ökologisch orientierte Unternehmen Bremen, Datensätze: 188";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00080;AD00080;"Ökologisch orientierte Unternehmen Hamburg";;"Portal Service GmbH & Co. KG";19.00;110;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Hamburg, Datensätze: 549";"Branche: Ökologisch orientierte Unternehmen Hamburg, Datensätze: 549";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00081;AD00081;"Ökologisch orientierte Unternehmen Hessen";;"Portal Service GmbH & Co. KG";19.00;691;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Hessen, Datensätze: 3455";"Branche: Ökologisch orientierte Unternehmen Hessen, Datensätze: 3455";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00082;AD00082;"Ökologisch orientierte Unternehmen Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;174;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Mecklenburg-Vorpommern, Datensätze: 869";"Branche: Ökologisch orientierte Unternehmen Mecklenburg-Vorpommern, Datensätze: 869";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00083;AD00083;"Ökologisch orientierte Unternehmen Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;881;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Niedersachsen, Datensätze: 4403";"Branche: Ökologisch orientierte Unternehmen Niedersachsen, Datensätze: 4403";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00084;AD00084;"Ökologisch orientierte Unternehmen Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;1436;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Nordrhein-Westfalen, Datensätze: 7178";"Branche: Ökologisch orientierte Unternehmen Nordrhein-Westfalen, Datensätze: 7178";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00085;AD00085;"Ökologisch orientierte Unternehmen Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;537;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Rheinland-Pfalz, Datensätze: 2681";"Branche: Ökologisch orientierte Unternehmen Rheinland-Pfalz, Datensätze: 2681";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00086;AD00086;"Ökologisch orientierte Unternehmen Saarland";;"Portal Service GmbH & Co. KG";19.00;102;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Saarland, Datensätze: 507";"Branche: Ökologisch orientierte Unternehmen Saarland, Datensätze: 507";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00087;AD00087;"Ökologisch orientierte Unternehmen Sachsen";;"Portal Service GmbH & Co. KG";19.00;453;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Sachsen, Datensätze: 2261";"Branche: Ökologisch orientierte Unternehmen Sachsen, Datensätze: 2261";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00088;AD00088;"Ökologisch orientierte Unternehmen Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;227;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Sachsen-Anhalt, Datensätze: 1133";"Branche: Ökologisch orientierte Unternehmen Sachsen-Anhalt, Datensätze: 1133";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00089;AD00089;"Ökologisch orientierte Unternehmen Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;420;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Schleswig-Holstein, Datensätze: 2100";"Branche: Ökologisch orientierte Unternehmen Schleswig-Holstein, Datensätze: 2100";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00090;AD00090;"Ökologisch orientierte Unternehmen Thüringen";;"Portal Service GmbH & Co. KG";19.00;245;;;;;;1;;;"Branche: Ökologisch orientierte Unternehmen Thüringen, Datensätze: 1221";"Branche: Ökologisch orientierte Unternehmen Thüringen, Datensätze: 1221";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00091;AD00091;Ölfeuerungsbauunternehmen;;"Portal Service GmbH & Co. KG";19.00;8506;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen, Datensätze: 42526";"Branche: Ölfeuerungsbauunternehmen, Datensätze: 42526";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00092;AD00092;"Ölfeuerungsbauunternehmen Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;1177;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Baden-Württemberg, Datensätze: 5884";"Branche: Ölfeuerungsbauunternehmen Baden-Württemberg, Datensätze: 5884";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00093;AD00093;"Ölfeuerungsbauunternehmen Bayern";;"Portal Service GmbH & Co. KG";19.00;1515;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Bayern, Datensätze: 7575";"Branche: Ölfeuerungsbauunternehmen Bayern, Datensätze: 7575";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00094;AD00094;"Ölfeuerungsbauunternehmen Berlin";;"Portal Service GmbH & Co. KG";19.00;157;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Berlin, Datensätze: 783";"Branche: Ölfeuerungsbauunternehmen Berlin, Datensätze: 783";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00095;AD00095;"Ölfeuerungsbauunternehmen Brandenburg";;"Portal Service GmbH & Co. KG";19.00;336;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Brandenburg, Datensätze: 1677";"Branche: Ölfeuerungsbauunternehmen Brandenburg, Datensätze: 1677";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00096;AD00096;"Ölfeuerungsbauunternehmen Bremen";;"Portal Service GmbH & Co. KG";19.00;49;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Bremen, Datensätze: 244";"Branche: Ölfeuerungsbauunternehmen Bremen, Datensätze: 244";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00097;AD00097;"Ölfeuerungsbauunternehmen Hamburg";;"Portal Service GmbH & Co. KG";19.00;148;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Hamburg, Datensätze: 738";"Branche: Ölfeuerungsbauunternehmen Hamburg, Datensätze: 738";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00098;AD00098;"Ölfeuerungsbauunternehmen Hessen";;"Portal Service GmbH & Co. KG";19.00;609;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Hessen, Datensätze: 3041";"Branche: Ölfeuerungsbauunternehmen Hessen, Datensätze: 3041";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00099;AD00099;"Ölfeuerungsbauunternehmen Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;182;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Mecklenburg-Vorpommern, Datensätze: 907";"Branche: Ölfeuerungsbauunternehmen Mecklenburg-Vorpommern, Datensätze: 907";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00100;AD00100;"Ölfeuerungsbauunternehmen Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;713;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Niedersachsen, Datensätze: 3565";"Branche: Ölfeuerungsbauunternehmen Niedersachsen, Datensätze: 3565";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00101;AD00101;"Ölfeuerungsbauunternehmen Nordrhein-Westfalen";;"Portal Service GmbH & Co. KG";19.00;1623;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Nordrhein-Westfalen, Datensätze: 8111";"Branche: Ölfeuerungsbauunternehmen Nordrhein-Westfalen, Datensätze: 8111";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00102;AD00102;"Ölfeuerungsbauunternehmen Rheinland-Pfalz";;"Portal Service GmbH & Co. KG";19.00;445;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Rheinland-Pfalz, Datensätze: 2223";"Branche: Ölfeuerungsbauunternehmen Rheinland-Pfalz, Datensätze: 2223";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00103;AD00103;"Ölfeuerungsbauunternehmen Saarland";;"Portal Service GmbH & Co. KG";19.00;105;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Saarland, Datensätze: 524";"Branche: Ölfeuerungsbauunternehmen Saarland, Datensätze: 524";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00104;AD00104;"Ölfeuerungsbauunternehmen Sachsen";;"Portal Service GmbH & Co. KG";19.00;557;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Sachsen, Datensätze: 2785";"Branche: Ölfeuerungsbauunternehmen Sachsen, Datensätze: 2785";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00105;AD00105;"Ölfeuerungsbauunternehmen Sachsen-Anhalt";;"Portal Service GmbH & Co. KG";19.00;241;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Sachsen-Anhalt, Datensätze: 1203";"Branche: Ölfeuerungsbauunternehmen Sachsen-Anhalt, Datensätze: 1203";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00106;AD00106;"Ölfeuerungsbauunternehmen Schleswig-Holstein";;"Portal Service GmbH & Co. KG";19.00;327;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Schleswig-Holstein, Datensätze: 1631";"Branche: Ölfeuerungsbauunternehmen Schleswig-Holstein, Datensätze: 1631";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00107;AD00107;"Ölfeuerungsbauunternehmen Thüringen";;"Portal Service GmbH & Co. KG";19.00;320;;;;;;1;;;"Branche: Ölfeuerungsbauunternehmen Thüringen, Datensätze: 1597";"Branche: Ölfeuerungsbauunternehmen Thüringen, Datensätze: 1597";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|21;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00108;AD00108;Überführungsunternehmen;;"Portal Service GmbH & Co. KG";19.00;1807;;;;;;1;;;"Branche: Überführungsunternehmen, Datensätze: 9033";"Branche: Überführungsunternehmen, Datensätze: 9033";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|27;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00109;AD00109;Übersetzungsbüros;;"Portal Service GmbH & Co. KG";19.00;414;;;;;;1;;;"Branche: Übersetzungsbüros, Datensätze: 2067";"Branche: Übersetzungsbüros, Datensätze: 2067";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|27;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00110;AD00110;Abbruchunternehmen;;"Portal Service GmbH & Co. KG";19.00;323;;;;;;1;;;"Branche: Abbruchunternehmen, Datensätze: 1615";"Branche: Abbruchunternehmen, Datensätze: 1615";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00111;AD00111;Abdichtungsunternehmen;;"Portal Service GmbH & Co. KG";19.00;414;;;;;;1;;;"Branche: Abdichtungsunternehmen, Datensätze: 2070";"Branche: Abdichtungsunternehmen, Datensätze: 2070";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00112;AD00112;Abfallverwertungsunternehmen;;"Portal Service GmbH & Co. KG";19.00;929;;;;;;1;;;"Branche: Abfallverwertungsunternehmen, Datensätze: 4643";"Branche: Abfallverwertungsunternehmen, Datensätze: 4643";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00113;AD00113;Abpackbetriebe;;"Portal Service GmbH & Co. KG";19.00;187;;;;;;1;;;"Branche: Abpackbetriebe, Datensätze: 934";"Branche: Abpackbetriebe, Datensätze: 934";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00114;AD00114;"Abschleppdienste und Pannenhilfsdienste";;"Portal Service GmbH & Co. KG";19.00;7039;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste, Datensätze: 35192";"Branche: Abschleppdienste und Pannenhilfsdienste, Datensätze: 35192";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00115;AD00115;"Abschleppdienste und Pannenhilfsdienste Baden-Württemberg";;"Portal Service GmbH & Co. KG";19.00;876;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste Baden-Württemberg, Datensätze: 4377";"Branche: Abschleppdienste und Pannenhilfsdienste Baden-Württemberg, Datensätze: 4377";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00116;AD00116;"Abschleppdienste und Pannenhilfsdienste Bayern";;"Portal Service GmbH & Co. KG";19.00;1223;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste Bayern, Datensätze: 6111";"Branche: Abschleppdienste und Pannenhilfsdienste Bayern, Datensätze: 6111";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00117;AD00117;"Abschleppdienste und Pannenhilfsdienste Berlin";;"Portal Service GmbH & Co. KG";19.00;152;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste Berlin, Datensätze: 759";"Branche: Abschleppdienste und Pannenhilfsdienste Berlin, Datensätze: 759";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00118;AD00118;"Abschleppdienste und Pannenhilfsdienste Brandenburg";;"Portal Service GmbH & Co. KG";19.00;282;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste Brandenburg, Datensätze: 1408";"Branche: Abschleppdienste und Pannenhilfsdienste Brandenburg, Datensätze: 1408";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00119;AD00119;"Abschleppdienste und Pannenhilfsdienste Bremen";;"Portal Service GmbH & Co. KG";19.00;39;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste Bremen, Datensätze: 191";"Branche: Abschleppdienste und Pannenhilfsdienste Bremen, Datensätze: 191";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00120;AD00120;"Abschleppdienste und Pannenhilfsdienste Hamburg";;"Portal Service GmbH & Co. KG";19.00;92;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste Hamburg, Datensätze: 456";"Branche: Abschleppdienste und Pannenhilfsdienste Hamburg, Datensätze: 456";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00121;AD00121;"Abschleppdienste und Pannenhilfsdienste Hessen";;"Portal Service GmbH & Co. KG";19.00;559;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste Hessen, Datensätze: 2793";"Branche: Abschleppdienste und Pannenhilfsdienste Hessen, Datensätze: 2793";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00122;AD00122;"Abschleppdienste und Pannenhilfsdienste Mecklenburg-Vorpommern";;"Portal Service GmbH & Co. KG";19.00;158;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste Mecklenburg-Vorpommern, Datensätze: 786";"Branche: Abschleppdienste und Pannenhilfsdienste Mecklenburg-Vorpommern, Datensätze: 786";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
AD00123;AD00123;"Abschleppdienste und Pannenhilfsdienste Niedersachsen";;"Portal Service GmbH & Co. KG";19.00;642;;;;;;1;;;"Branche: Abschleppdienste und Pannenhilfsdienste Niedersachsen, Datensätze: 3206";"Branche: Abschleppdienste und Pannenhilfsdienste Niedersachsen, Datensätze: 3206";;;;;;;;;;;;;;;;;;;;;;;;;;;;6|7;;;;http://www.addressscout24.de/media/image/9d/1a/8c/addressbox01_large.png;;;;;;
