ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;price_H;pseudoprice_H;baseprice_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;variantId_2;articleId_2;name_2;keywords_2;metaTitle_2;description_2;descriptionLong_2;additionalText_2;packUnit_2;attr1_2;attr2_2;attr3_2;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
AD01026;AD01026;"Landwirtschaftliche Produkte G";;"MaxxDiscount GmbH & Co. KG";19.00;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01027;AD01027;"Landwirtschaftliche Produkte G";;"MaxxDiscount GmbH & Co. KG";19.00;1018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01028;AD01028;"Landwirtschaftliche Produkte V";;"MaxxDiscount GmbH & Co. KG";19.00;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01029;AD01029;Landwirtschaftliche-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01030;AD01030;"Landwirtschafts- und Gartenbau";;"MaxxDiscount GmbH & Co. KG";19.00;2393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01031;AD01031;Landwirtschaftsverbände;;"MaxxDiscount GmbH & Co. KG";19.00;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01032;AD01032;Leasingunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01033;AD01033;"Lebensmittel Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;2868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01034;AD01034;"Lebensmittel, Feinkost u. Gemi";;"MaxxDiscount GmbH & Co. KG";19.00;786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01035;AD01035;"Lebensmittel- und Nonfood- Han";;"MaxxDiscount GmbH & Co. KG";19.00;3234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01036;AD01036;Lebensversicherungsagenturen;;"MaxxDiscount GmbH & Co. KG";19.00;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01037;AD01037;"Leder Handwerk";;"MaxxDiscount GmbH & Co. KG";19.00;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01038;AD01038;"Leder und Lederwaren Einzelhan";;"MaxxDiscount GmbH & Co. KG";19.00;1691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01039;AD01039;"Leder und Lederwaren Vertrieb";;"MaxxDiscount GmbH & Co. KG";19.00;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01040;AD01040;"Lederwaren Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;1691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01041;AD01041;"Lehrmittel Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01042;AD01042;Leichtathletik-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;2157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01043;AD01043;"Leim und Klebstoffe Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01044;AD01044;"Leitern Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01045;AD01045;Lettershop-Betriebe;;"MaxxDiscount GmbH & Co. KG";19.00;1358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01046;AD01046;"Licht- und Schilderreklameunte";;"MaxxDiscount GmbH & Co. KG";19.00;3419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01047;AD01047;"Licht-, Ton- und Showtechnik";;"MaxxDiscount GmbH & Co. KG";19.00;2351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01048;AD01048;Lichtwerbeunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;1358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01049;AD01049;"LKW Einzelhändler und Werkstät";;"MaxxDiscount GmbH & Co. KG";19.00;15211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01050;AD01050;Logistikunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;2055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01051;AD01051;Logopäden;;"MaxxDiscount GmbH & Co. KG";19.00;10779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01052;AD01052;"Lohnsteuerhilfe-Vereine und Be";;"MaxxDiscount GmbH & Co. KG";19.00;8644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01053;AD01053;"Luftfrachtspeditionen und Luft";;"MaxxDiscount GmbH & Co. KG";19.00;3494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01054;AD01054;"Luftsport und Flugsport-Verein";;"MaxxDiscount GmbH & Co. KG";19.00;2157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01055;AD01055;Luftverkehr;;"MaxxDiscount GmbH & Co. KG";19.00;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01056;AD01056;Lungenärzte;;"MaxxDiscount GmbH & Co. KG";19.00;10779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01057;AD01057;Männer-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01058;AD01058;"Möbel Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;4089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01059;AD01059;"Möbel Hersteller";;"MaxxDiscount GmbH & Co. KG";19.00;3428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01060;AD01060;"Möbel und Haushaltsgegenstände";;"MaxxDiscount GmbH & Co. KG";19.00;4089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01061;AD01061;"Möbel und Haushaltsgegenstände";;"MaxxDiscount GmbH & Co. KG";19.00;27798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01062;AD01062;"Möbel und Haushaltsgegenstände";;"MaxxDiscount GmbH & Co. KG";19.00;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01063;AD01063;"Möbel- und Haushaltsgegenständ";;"MaxxDiscount GmbH & Co. KG";19.00;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01064;AD01064;"Möbelmärkte Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;4089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01065;AD01065;Möbelschreinereien;;"MaxxDiscount GmbH & Co. KG";19.00;3428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01066;AD01066;Möbelspeditionen;;"MaxxDiscount GmbH & Co. KG";19.00;2627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01067;AD01067;Mühlen;;"MaxxDiscount GmbH & Co. KG";19.00;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01068;AD01068;"Müll- und Schuttabfuhrunterneh";;"MaxxDiscount GmbH & Co. KG";19.00;1021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01069;AD01069;"Münzen Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;23348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01070;AD01070;Maßschneiderei;;"MaxxDiscount GmbH & Co. KG";19.00;5117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01071;AD01071;Makler;;"MaxxDiscount GmbH & Co. KG";19.00;30615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01072;AD01072;"Maler, Anstreicher, Lackierer-";;"MaxxDiscount GmbH & Co. KG";19.00;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01073;AD01073;"Maler, Lackierer und Tapeziere";;"MaxxDiscount GmbH & Co. KG";19.00;6365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01074;AD01074;Malerbetriebe;;"MaxxDiscount GmbH & Co. KG";19.00;6365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01075;AD01075;"Malteser Hilfs-Vereine";;"MaxxDiscount GmbH & Co. KG";19.00;959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01076;AD01076;Marine-Kameradschaften;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01077;AD01077;"Markenartikel Hersteller";;"MaxxDiscount GmbH & Co. KG";19.00;534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01078;AD01078;Marketing-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01079;AD01079;Marketingunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;1358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01080;AD01080;Markisenbauunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01081;AD01081;Marktforschungsinstitute;;"MaxxDiscount GmbH & Co. KG";19.00;1539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01082;AD01082;"Maschinen Hersteller";;"MaxxDiscount GmbH & Co. KG";19.00;11915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01083;AD01083;"Maschinen und Apparate Herstel";;"MaxxDiscount GmbH & Co. KG";19.00;11915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01084;AD01084;"Maschinen, Anlagen und Apparat";;"MaxxDiscount GmbH & Co. KG";19.00;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01085;AD01085;"Maschinen, Anlagen und Apparat";;"MaxxDiscount GmbH & Co. KG";19.00;2284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01086;AD01086;"Maschinen, Anlagen und Apparat";;"MaxxDiscount GmbH & Co. KG";19.00;11915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01087;AD01087;"Maschinen, Anlagen und Apparat";;"MaxxDiscount GmbH & Co. KG";19.00;2284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01088;AD01088;"Maschinen- und Apparate-Export";;"MaxxDiscount GmbH & Co. KG";19.00;2284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01089;AD01089;"Maschinenteile Hersteller";;"MaxxDiscount GmbH & Co. KG";19.00;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01090;AD01090;Massageinstitute;;"MaxxDiscount GmbH & Co. KG";19.00;6298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01091;AD01091;Masseure;;"MaxxDiscount GmbH & Co. KG";19.00;6298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01092;AD01092;"Masseure und Krankengymnasten";;"MaxxDiscount GmbH & Co. KG";19.00;6298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01093;AD01093;"Material- und Werkstoffprüfunt";;"MaxxDiscount GmbH & Co. KG";19.00;865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01094;AD01094;"Matratzen Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01095;AD01095;Maurer;;"MaxxDiscount GmbH & Co. KG";19.00;21292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01096;AD01096;"Mechanische Werkstätten";;"MaxxDiscount GmbH & Co. KG";19.00;3128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01097;AD01097;Mediaagenturen;;"MaxxDiscount GmbH & Co. KG";19.00;7886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01098;AD01098;"Medizinbedarf Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01099;AD01099;"Medizinische Ausstattung und M";;"MaxxDiscount GmbH & Co. KG";19.00;418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01100;AD01100;"Medizinische Ausstattung und M";;"MaxxDiscount GmbH & Co. KG";19.00;807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01101;AD01101;"Medizinische Ausstattung und M";;"MaxxDiscount GmbH & Co. KG";19.00;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01102;AD01102;"Medizinische Bäder und Kurbäde";;"MaxxDiscount GmbH & Co. KG";19.00;6298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01103;AD01103;"Medizinische Fußpflege";;"MaxxDiscount GmbH & Co. KG";19.00;2871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01104;AD01104;"Medizinische Laboratorien";;"MaxxDiscount GmbH & Co. KG";19.00;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01105;AD01105;"Messe- und Ausstellungsgesells";;"MaxxDiscount GmbH & Co. KG";19.00;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01106;AD01106;Messebauunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01107;AD01107;"Messeveranstalter und Messeorg";;"MaxxDiscount GmbH & Co. KG";19.00;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01108;AD01108;"Metall Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01109;AD01109;"Metall und Metallwaren Großhan";;"MaxxDiscount GmbH & Co. KG";19.00;458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01110;AD01110;"Metall und Metallwaren Großhan";;"MaxxDiscount GmbH & Co. KG";19.00;458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01111;AD01111;Metallbau;;"MaxxDiscount GmbH & Co. KG";19.00;2494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01112;AD01112;"Metallbearbeitungsmaschinen He";;"MaxxDiscount GmbH & Co. KG";19.00;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01113;AD01113;Metallbearbeitungsunternehmen;;"MaxxDiscount GmbH & Co. KG";19.00;1877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01114;AD01114;"Metallfensterbauunternehmen un";;"MaxxDiscount GmbH & Co. KG";19.00;2494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01115;AD01115;"Metallgießer, Gürtler, Graveur";;"MaxxDiscount GmbH & Co. KG";19.00;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01116;AD01116;"Metallrohprodukte, Press- Zieh";;"MaxxDiscount GmbH & Co. KG";19.00;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01117;AD01117;"Metalltüren Hersteller";;"MaxxDiscount GmbH & Co. KG";19.00;2494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01118;AD01118;Metallveredelung;;"MaxxDiscount GmbH & Co. KG";19.00;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01119;AD01119;"Metallveredelung, Oberflächenv";;"MaxxDiscount GmbH & Co. KG";19.00;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01120;AD01120;"Metallwaren Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;2842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01121;AD01121;"Metallwaren Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01122;AD01122;"Metallwaren Hersteller";;"MaxxDiscount GmbH & Co. KG";19.00;811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01123;AD01123;"Methodistische Gemeinden";;"MaxxDiscount GmbH & Co. KG";19.00;886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01124;AD01124;Metzgereien;;"MaxxDiscount GmbH & Co. KG";19.00;1782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01125;AD01125;"Metzgereien und Schlachtereien";;"MaxxDiscount GmbH & Co. KG";19.00;1782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01126;AD01126;"Miederwaren Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01127;AD01127;Mieter-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;1133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01128;AD01128;"Mikroverfilmung Dienstleistung";;"MaxxDiscount GmbH & Co. KG";19.00;30615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01129;AD01129;"Milch- und Molkereiprodukte Gr";;"MaxxDiscount GmbH & Co. KG";19.00;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01130;AD01130;"Milchprodukte Hersteller und M";;"MaxxDiscount GmbH & Co. KG";19.00;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01131;AD01131;"Mineralöl Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01132;AD01132;"Mineralöl, Kohle und Gas Einze";;"MaxxDiscount GmbH & Co. KG";19.00;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01133;AD01133;"Mineralöl, Kohle und Gas Großh";;"MaxxDiscount GmbH & Co. KG";19.00;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01134;AD01134;"Mineralöl, Kohle und Gas Vertr";;"MaxxDiscount GmbH & Co. KG";19.00;27798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01135;AD01135;"Mineralien Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;3639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01136;AD01136;"Mineralwasser Hersteller";;"MaxxDiscount GmbH & Co. KG";19.00;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01137;AD01137;Minigolf-Clubs;;"MaxxDiscount GmbH & Co. KG";19.00;2157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01138;AD01138;"Missionen und Missionsverbände";;"MaxxDiscount GmbH & Co. KG";19.00;886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01139;AD01139;"Mobilfunkgeräte Großhandel";;"MaxxDiscount GmbH & Co. KG";19.00;3199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01140;AD01140;"Mobiltelefone Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01141;AD01141;"Mode-Accessoires Einzelhandel";;"MaxxDiscount GmbH & Co. KG";19.00;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01142;AD01142;Modedesigner;;"MaxxDiscount GmbH & Co. KG";19.00;5338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01143;AD01143;Modellagenturen;;"MaxxDiscount GmbH & Co. KG";19.00;4994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01144;AD01144;Modellbau-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01145;AD01145;Modellbauer;;"MaxxDiscount GmbH & Co. KG";19.00;8644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01146;AD01146;Modelleisenbahn-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AD01147;AD01147;Modellflug-Vereine;;"MaxxDiscount GmbH & Co. KG";19.00;3909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
